url,titulo,descripcion,fecha
https://www.elheraldo.co/contenidos-en-alianza/2020/11/21/la-nueva-ley-de-regalias-es-mas-equitativa-con-las-regiones/,La nueva Ley de Regalías es más equitativa con las regiones,A partir del primero enero de 2021 comienza a regir La Ley 2056 de 2020 que ha reformado el Sistema General de Regalías que le ...,"sáb, 21 nov 2020"
https://www.elheraldo.co/columnas-de-opinion/maria-elia-abuchaibe-cortes/2020/10/09/reactivacion-economica-desde-las-regiones/,Reactivación económica desde las regiones,"El país ha tenido que afrontar un escenario que ni los más preparados líderes pudieron anticipar. Al trabajo de controlar un virus altamente contagioso, se ...","vie, 9 oct 2020"
https://www.elheraldo.co/local/2018/11/23/la-costa-tiene-que-mirar-al-turismo-y-la-industria-ivan-duque/,'La Costa tiene que mirar al turismo y la industria': Iván Duque,"El Pacto Caribe tendrá un capítulo en el Plan Nacional de Desarrollo, el cual plasmará la visión de la región y generará un compromiso por ...","vie, 23 nov 2018"
https://www.elheraldo.co/local/2019/02/13/gobernadores-rechazan-desmonte-de-subsidio-de-energia-para-estrato-3/,Gobernadores rechazan desmonte de subsidio de energía para estrato 3,"La ministra de Minas y Energía, María Fernanda Suárez, y los gobernadores de Cesar, Bolívar, Atlántico, Guajira y Magdalena firmaron este martes en Valledupar un ...","mié, 13 feb 2019"
https://www.elheraldo.co/politica/2019/08/15/minminas-propone-reducir-subsidios-de-energia-solar/,Minminas propone reducir subsidios de energía solar,"Un proyecto de resolución del Ministerio de Minas plantea reducir los subsidios de energía solar a 19.500 usuarios en zonas no interconectadas, ZNI, del país ...","jue, 15 ago 2019"
https://www.elheraldo.co/politica/2019/09/23/pumarejo-propone-unidad-de-vigilancia-de-servicios/,Pumarejo propone unidad de vigilancia de servicios,"Una unidad de seguimiento y planeación de servicios públicos propone el candidato a la Alcaldía de Barranquilla Jaime Pumarejo Heins, ante la problemática en la ...","lun, 23 sept 2019"
https://www.elheraldo.co/editoriales/2018/07/29/la-linea-de-la-polemica/,La ‘línea’ de la polémica,"El presidente Santos prevé firmar esta semana un decreto que, previsiblemente, desatará una fuerte polémica por el material delicado que regula. Nos referimos a la ...","dom, 29 jul 2018"
https://www.elheraldo.co/columnas-de-opinion/2017/08/26/el-caribe-energia-limpia/,"El Caribe, energía limpia",De la mano de la Costa Caribe Colombia se orienta hacia el desarrollo sostenible y la seguridad energética. Una dupla poderosa que se multiplica al ...,"sáb, 26 ago 2017"
https://www.elheraldo.co/local/2017/06/28/nuevo-operador-en-la-costa-tendra-que-trabajar-en-generacion-de-energia/,'Nuevo operador en la Costa tendrá que trabajar en generación de energía',"El ministro de Minas y Energía, Germán Arce, dijo que el próximo operador de energía en la región Caribe tendrá que dar certeza de confiabilidad ...","mié, 28 jun 2017"
https://www.elheraldo.co/local/2016/01/15/nueve-reacciones-tras-la-cumbre-energetica-con-el-presidente-santos/,Nueve reacciones tras la Cumbre Energética con el presidente Santos,"Nueve de los 35 asistentes a la Cumbre Energética de ayer, en Barranquilla, expresaron sus opiniones tras el evento en el que el presidente Juan ...","vie, 15 ene 2016"
https://www.elheraldo.co/region/2016/06/05/lo-que-se-juega-la-costa-en-la-batalla-ecologica/,Lo que se juega la Costa en la batalla ecológica,La región Caribe atraviesa por un momento decisivo en materia medioambiental. Hace aproximadamente un mes terminó el fenómeno de El Niño más extenso y fuerte ...,"dom, 5 jun 2016"
https://www.elheraldo.co/local/2015/11/10/gobierno-anuncia-incentivos-para-otras-energias/,Gobierno anuncia incentivos para otras energías,"Deducción en el pago del impuesto de renta del 50% de las inversiones en un período de cinco años, depreciación acelerada de los activos, exclusión ...","mar, 10 nov 2015"
https://www.elheraldo.co/cartas-de-lectores/2015/12/30/riqueza-de-ritmos-la-musica-cubana-236165/,Riqueza de ritmos: La música  cubana,"La música cubana encierra toda una riqueza de ritmos acogedores que atrapan la atención de miles de escuchas y seduce, tanto en el canto como ...","mié, 30 dic 2015"
https://www.elheraldo.co/opinion/editorial/2013/01/19/los-recursos-de-las-regalias-96901/,Los recursos de las regalías,Durante la reciente cumbre de gobernadores con el presidente Juan Manuel Santos en la casa de Nariño se tocaron diversos puntos relacionados con la implementación ...,"dom, 20 ene 2013"
